user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJSbc3ba94622c,18-24,Tier 1,8/29/2024,VIP,NULL,NULL,NULL
UIDJSbc3d63ad7a0,45+,Tier 1,9/30/2024,VIP,NULL,NULL,NULL
UIDJSbc3ed5b22c5,25-34,Tier 1,1/25/2024,Premium,NULL,NULL,NULL
UIDJSbc3fc8654c5,25-34,Tier 1,4/29/2024,VIP,NULL,NULL,NULL
UIDJSbc404aa2492,25-34,Tier 1,7/6/2024,Premium,9/4/2024,NULL,NULL
UIDJSbc434aefe08,25-34,Tier 2,4/27/2024,VIP,7/5/2024,NULL,NULL
UIDJSbc43668d46b,35-44,Tier 2,6/5/2024,Free,7/12/2024,NULL,NULL
UIDJSbc44208f789,35-44,Tier 2,4/8/2024,VIP,NULL,NULL,NULL
UIDJSbc44a1e34ee,25-34,Tier 3,8/23/2024,Free,NULL,NULL,NULL
UIDJSbc4551b0f0e,18-24,Tier 2,4/27/2024,VIP,NULL,6/27/2024,Free
UIDJSbc4640028d0,45+,Tier 1,3/12/2024,Premium,NULL,NULL,NULL
UIDJSbc472399ebb,45+,Tier 1,8/7/2024,VIP,NULL,9/7/2024,Premium
UIDJSbc48ce3515d,25-34,Tier 2,2/6/2024,VIP,4/30/2024,NULL,NULL
UIDJSbc4919bc0e8,18-24,Tier 1,7/3/2024,Premium,NULL,NULL,NULL
UIDJSbc4fa52b391,35-44,Tier 2,6/28/2024,Premium,NULL,NULL,NULL
UIDJSbc521681e60,35-44,Tier 2,5/29/2024,VIP,NULL,NULL,NULL
UIDJSbc5260ecc8a,25-34,Tier 1,9/25/2024,Premium,NULL,NULL,NULL
UIDJSbc556147823,25-34,Tier 1,2/25/2024,Premium,NULL,NULL,NULL
UIDJSbc5dc5bf1ea,18-24,Tier 2,9/14/2024,VIP,NULL,NULL,NULL
UIDJSbc5f729c0dd,25-34,Tier 1,3/4/2024,VIP,10/10/2024,NULL,NULL
UIDJSbc6085d76ab,25-34,Tier 1,10/8/2024,VIP,NULL,NULL,NULL
UIDJSbc62f7ec9b9,25-34,Tier 3,9/5/2024,Premium,NULL,NULL,NULL
UIDJSbc6336d70ec,25-34,Tier 2,6/21/2024,Free,8/21/2024,NULL,NULL
UIDJSbc639b0c346,25-34,Tier 2,4/21/2024,Premium,NULL,9/21/2024,Free
UIDJSbc6b80c3004,25-34,Tier 1,4/6/2024,Premium,NULL,NULL,NULL
UIDJSbc6bcd17e07,35-44,Tier 1,3/30/2024,Premium,NULL,NULL,NULL
UIDJSbc6c36eff36,25-34,Tier 1,4/16/2024,VIP,NULL,5/16/2024,Free
UIDJSbc6c5efa849,25-34,Tier 1,9/28/2024,VIP,NULL,NULL,NULL
UIDJSbc6cb03b39a,18-24,Tier 3,10/30/2024,VIP,NULL,NULL,NULL
UIDJSbc6e680134a,25-34,Tier 1,8/30/2024,VIP,NULL,11/30/2024,Free
UIDJSbc701fef440,35-44,Tier 2,5/15/2024,Premium,NULL,NULL,NULL
UIDJSbc7136f4960,45+,Tier 3,5/15/2024,VIP,NULL,6/15/2024,Premium
UIDJSbc723dbf6a0,45+,Tier 2,3/13/2024,Premium,NULL,5/13/2024,Free
UIDJSbc72e56e341,25-34,Tier 1,6/13/2024,Premium,NULL,NULL,NULL
UIDJSbc755afe24c,25-34,Tier 1,1/26/2024,Premium,NULL,NULL,NULL
UIDJSbc7572f6068,25-34,Tier 1,5/1/2024,VIP,NULL,NULL,NULL
UIDJSbc760162fe8,25-34,Tier 1,6/1/2024,Premium,NULL,NULL,NULL
UIDJSbc7d3201e8a,25-34,Tier 2,1/23/2024,VIP,NULL,NULL,NULL
UIDJSbc81291e8ca,25-34,Tier 1,4/26/2024,Free,12/12/2024,NULL,NULL
UIDJSbc817be6da7,25-34,Tier 1,3/20/2024,VIP,5/5/2024,NULL,NULL
UIDJSbc8401ded46,25-34,Tier 1,8/17/2024,Free,NULL,10/17/2024,VIP
UIDJSbc8447624f2,35-44,Tier 2,7/31/2024,Free,NULL,NULL,NULL
UIDJSbc8465e2628,18-24,Tier 1,7/24/2024,Premium,NULL,NULL,NULL
UIDJSbc84ec38a66,25-34,Tier 2,7/28/2024,VIP,NULL,NULL,NULL
UIDJSbc8623c0ea8,45+,Tier 1,9/19/2024,Premium,NULL,NULL,NULL
UIDJSbc87c3c0c17,35-44,Tier 2,6/1/2024,Free,NULL,NULL,NULL
UIDJSbc8917fe858,18-24,Tier 2,2/2/2024,VIP,NULL,NULL,NULL
UIDJSbc8e2bc2d92,25-34,Tier 2,5/8/2024,VIP,NULL,NULL,NULL
UIDJSbc8e6595443,25-34,Tier 2,8/12/2024,VIP,NULL,NULL,NULL
UIDJSbc8faa6a83d,25-34,Tier 3,3/8/2024,Premium,NULL,NULL,NULL
UIDJSbc90bd5de5a,35-44,Tier 1,11/25/2024,Free,NULL,NULL,NULL
UIDJSbc92c686d07,35-44,Tier 2,11/13/2024,Free,NULL,NULL,NULL
UIDJSbc93d135161,35-44,Tier 1,10/13/2024,Premium,NULL,NULL,NULL
UIDJSbc943fed19d,18-24,Tier 1,7/18/2024,VIP,NULL,NULL,NULL
UIDJSbc949c686f9,35-44,Tier 2,3/25/2024,Free,NULL,NULL,NULL
UIDJSbc96077e070,35-44,Tier 1,11/23/2024,Premium,NULL,NULL,NULL
UIDJSbc96a69dfc7,18-24,Tier 2,9/4/2024,Free,NULL,NULL,NULL
UIDJSbc97a1db4e8,35-44,Tier 2,2/24/2024,Free,NULL,NULL,NULL
UIDJSbc993ea09ca,35-44,Tier 1,11/5/2024,Premium,NULL,NULL,NULL
UIDJSbc9a42c7a1f,45+,Tier 1,6/13/2024,VIP,NULL,NULL,NULL
UIDJSbc9c5b96c11,25-34,Tier 1,9/15/2024,VIP,NULL,NULL,NULL
UIDJSbc9d01dab18,45+,Tier 1,5/29/2024,Premium,NULL,NULL,NULL
UIDJSbc9e2d0377e,25-34,Tier 2,1/17/2024,VIP,NULL,NULL,NULL
UIDJSbc9eb6727e7,35-44,Tier 2,8/6/2024,VIP,NULL,NULL,NULL
UIDJSbca01d4efb9,25-34,Tier 1,3/2/2024,Premium,NULL,NULL,NULL
UIDJSbca09b088e1,45+,Tier 1,1/15/2024,Premium,NULL,NULL,NULL
UIDJSbca1afbee47,35-44,Tier 1,11/15/2024,VIP,NULL,NULL,NULL
UIDJSbca5ed10ba8,35-44,Tier 1,7/2/2024,Premium,NULL,12/2/2024,VIP
UIDJSbca61a78f91,35-44,Tier 2,8/6/2024,VIP,NULL,9/6/2024,Free
UIDJSbca75b3ad63,25-34,Tier 1,5/19/2024,VIP,6/23/2024,NULL,NULL
UIDJSbca88512576,45+,Tier 1,9/15/2024,Premium,NULL,NULL,NULL
UIDJSbca9fafc958,25-34,Tier 1,5/18/2024,Premium,NULL,NULL,NULL
UIDJSbcaaaf96936,25-34,Tier 2,3/28/2024,Free,NULL,NULL,NULL
UIDJSbcab2661aaf,18-24,Tier 1,2/12/2024,Free,NULL,NULL,NULL
UIDJSbcab635499b,35-44,Tier 2,8/9/2024,VIP,10/7/2024,NULL,NULL
UIDJSbcae3d6efe8,25-34,Tier 1,11/18/2024,Premium,NULL,NULL,NULL
UIDJSbcb0a16ff37,25-34,Tier 1,1/26/2024,Premium,NULL,NULL,NULL
UIDJSbcb186ca3ec,18-24,Tier 1,2/29/2024,Premium,NULL,NULL,NULL
UIDJSbcb33c3a85c,35-44,Tier 3,10/4/2024,VIP,NULL,NULL,NULL
UIDJSbcb3c4b642b,25-34,Tier 1,3/2/2024,VIP,NULL,NULL,NULL
UIDJSbcb99a17361,18-24,Tier 2,8/20/2024,Premium,NULL,NULL,NULL
UIDJSbcbbd2558bf,35-44,Tier 2,1/31/2024,Premium,NULL,NULL,NULL
UIDJSbcbd37b31e6,25-34,Tier 1,1/6/2024,Premium,5/16/2024,NULL,NULL
UIDJSbcbde9e584d,25-34,Tier 2,2/17/2024,VIP,8/1/2024,NULL,NULL
UIDJSbcbe9d43df3,45+,Tier 1,3/13/2024,VIP,NULL,5/13/2024,Premium
UIDJSbcbf5b2cbdc,25-34,Tier 1,4/2/2024,VIP,NULL,12/2/2024,Premium
UIDJSbcbfe024bc3,18-24,Tier 2,3/23/2024,Free,NULL,NULL,NULL
UIDJSbcc0b47df29,25-34,Tier 1,7/8/2024,Free,NULL,NULL,NULL
UIDJSbcc0c13031f,25-34,Tier 1,10/28/2024,VIP,NULL,NULL,NULL
UIDJSbcc1ebb76e6,25-34,Tier 1,3/1/2024,Premium,NULL,NULL,NULL
UIDJSbcc273b6265,35-44,Tier 1,8/15/2024,VIP,NULL,NULL,NULL
UIDJSbcc2c5e9111,18-24,Tier 2,9/7/2024,VIP,NULL,11/7/2024,Premium
UIDJSbcc2cc9761f,45+,Tier 1,2/1/2024,VIP,NULL,4/1/2024,Premium
UIDJSbcc3757ca35,25-34,Tier 1,10/4/2024,VIP,NULL,NULL,NULL
UIDJSbcc65756d04,45+,Tier 1,10/28/2024,VIP,NULL,11/28/2024,Premium
UIDJSbcc711b79e1,25-34,Tier 3,9/10/2024,VIP,NULL,NULL,NULL
UIDJSbcc8941299c,25-34,Tier 1,8/22/2024,Premium,NULL,NULL,NULL
UIDJSbcc8c5ab818,45+,Tier 2,2/16/2024,Premium,NULL,NULL,NULL
UIDJSbcc97c62cb0,35-44,Tier 2,2/25/2024,Free,NULL,4/25/2024,Premium
UIDJSbcca3b08830,25-34,Tier 2,1/11/2024,VIP,NULL,NULL,NULL
UIDJSbcca55d48ef,25-34,Tier 1,9/6/2024,VIP,11/18/2024,NULL,NULL
UIDJSbccbf8470e8,45+,Tier 1,4/13/2024,Premium,NULL,NULL,NULL
UIDJSbccc745741e,35-44,Tier 1,8/28/2024,VIP,NULL,9/28/2024,Premium
UIDJSbccd9814efa,25-34,Tier 1,2/8/2024,Premium,NULL,NULL,NULL
UIDJSbccea972c29,25-34,Tier 2,2/24/2024,VIP,NULL,9/24/2024,Premium
UIDJSbccf237d8e3,18-24,Tier 1,1/5/2024,Premium,NULL,NULL,NULL
UIDJSbccfd588e34,35-44,Tier 1,7/30/2024,VIP,NULL,NULL,NULL
UIDJSbcd05e9cc25,35-44,Tier 1,3/30/2024,Premium,NULL,12/30/2024,Free
UIDJSbcd288b816f,25-34,Tier 1,11/2/2024,VIP,NULL,NULL,NULL
UIDJSbcd40ad9b75,18-24,Tier 1,5/21/2024,Premium,NULL,NULL,NULL
UIDJSbcd52f3faf8,18-24,Tier 2,7/6/2024,Free,NULL,NULL,NULL
UIDJSbcd75e15a11,35-44,Tier 1,8/1/2024,Premium,NULL,NULL,NULL
UIDJSbcd93bfcc64,18-24,Tier 3,1/3/2024,VIP,NULL,NULL,NULL
UIDJSbcda2fc7a5b,25-34,Tier 2,1/6/2024,Free,NULL,NULL,NULL
UIDJSbcdacf056fd,45+,Tier 3,8/25/2024,VIP,NULL,NULL,NULL
UIDJSbcdc524473d,35-44,Tier 2,7/27/2024,VIP,12/10/2024,NULL,NULL
UIDJSbcdd578e548,25-34,Tier 1,5/26/2024,VIP,11/29/2024,NULL,NULL
UIDJSbcde3cb0bbf,25-34,Tier 1,8/21/2024,VIP,NULL,NULL,NULL
UIDJSbce132b04f8,25-34,Tier 1,5/6/2024,Premium,NULL,NULL,NULL
UIDJSbce232d8ae3,25-34,Tier 1,1/18/2024,VIP,10/4/2024,NULL,NULL
UIDJSbce4b2581e8,25-34,Tier 1,9/25/2024,Premium,NULL,NULL,NULL
UIDJSbce55c38043,45+,Tier 2,3/9/2024,Premium,NULL,NULL,NULL
UIDJSbce57719ba3,18-24,Tier 2,8/7/2024,VIP,9/30/2024,NULL,NULL
UIDJSbcea305c0e1,25-34,Tier 1,9/11/2024,VIP,NULL,NULL,NULL
UIDJSbcea79b8516,25-34,Tier 1,5/21/2024,VIP,NULL,7/21/2024,Premium
UIDJSbcedbfe8e21,35-44,Tier 2,3/31/2024,Premium,NULL,NULL,NULL
UIDJSbcee3760339,45+,Tier 1,10/20/2024,Free,NULL,NULL,NULL
UIDJSbcef5dbcde8,45+,Tier 1,10/3/2024,Premium,NULL,NULL,NULL
UIDJSbcef939e1a1,45+,Tier 1,9/2/2024,Premium,NULL,NULL,NULL
UIDJSbcf00f53b53,35-44,Tier 1,10/20/2024,Free,11/11/2024,NULL,NULL
UIDJSbcf0673c026,35-44,Tier 2,4/17/2024,VIP,NULL,NULL,NULL
UIDJSbcf14efbac6,25-34,Tier 3,2/13/2024,Free,10/30/2024,NULL,NULL
UIDJSbcf220ff01a,25-34,Tier 2,10/2/2024,Free,10/30/2024,NULL,NULL
UIDJSbcf5b3780c8,35-44,Tier 1,2/10/2024,Premium,NULL,NULL,NULL
UIDJSbcf5da9b8fb,25-34,Tier 2,10/29/2024,Free,NULL,NULL,NULL
UIDJSbcf6bb22c2b,25-34,Tier 1,9/5/2024,VIP,NULL,NULL,NULL
UIDJSbcfacd4359f,35-44,Tier 2,2/20/2024,VIP,NULL,NULL,NULL
UIDJSbcfc7fe6def,25-34,Tier 1,3/3/2024,VIP,4/20/2024,NULL,NULL
UIDJSbcff0642fcb,25-34,Tier 1,3/2/2024,VIP,NULL,4/2/2024,Premium
UIDJSbcffa5b76fa,25-34,Tier 2,5/28/2024,VIP,NULL,7/28/2024,Free
UIDJSbd000943f4d,18-24,Tier 1,3/23/2024,Premium,NULL,NULL,NULL
UIDJSbd025dd9ceb,25-34,Tier 1,2/16/2024,VIP,NULL,3/16/2024,Premium
UIDJSbd029061d5b,18-24,Tier 1,10/31/2024,Free,NULL,NULL,NULL
UIDJSbd041eb03a8,45+,Tier 1,9/11/2024,VIP,NULL,11/11/2024,Premium
UIDJSbd068efea64,18-24,Tier 2,2/21/2024,Premium,NULL,NULL,NULL
UIDJSbd074107406,45+,Tier 3,8/14/2024,Free,NULL,NULL,NULL
UIDJSbd07e28bfd6,35-44,Tier 2,10/21/2024,VIP,NULL,NULL,NULL
UIDJSbd0b6ddea50,35-44,Tier 1,1/13/2024,Free,NULL,2/13/2024,Premium
UIDJSbd0f6e9cc67,25-34,Tier 1,5/23/2024,Free,NULL,NULL,NULL
UIDJSbd0fc21d9c1,25-34,Tier 2,9/5/2024,VIP,NULL,NULL,NULL
UIDJSbd0fd7de534,35-44,Tier 1,11/5/2024,VIP,NULL,NULL,NULL
UIDJSbd111ab4203,25-34,Tier 1,7/7/2024,Free,NULL,NULL,NULL
UIDJSbd148ef316b,25-34,Tier 3,11/25/2024,Free,NULL,NULL,NULL
UIDJSbd18cc1ca5f,25-34,Tier 1,10/10/2024,Premium,NULL,NULL,NULL
UIDJSbd1cb614476,18-24,Tier 1,1/1/2024,Free,NULL,NULL,NULL
UIDJSbd1dcca8323,25-34,Tier 3,8/14/2024,Free,NULL,NULL,NULL
UIDJSbd20257f80a,18-24,Tier 2,11/29/2024,Free,NULL,NULL,NULL
UIDJSbd209b4e167,25-34,Tier 1,4/12/2024,VIP,NULL,NULL,NULL
UIDJSbd21c32e8f1,25-34,Tier 1,10/10/2024,VIP,NULL,NULL,NULL
UIDJSbd23c9cc8b2,25-34,Tier 1,10/15/2024,VIP,11/26/2024,NULL,NULL
UIDJSbd246639721,25-34,Tier 1,9/12/2024,VIP,NULL,NULL,NULL
UIDJSbd246f137e2,25-34,Tier 1,8/29/2024,VIP,NULL,NULL,NULL
UIDJSbd26134ccdb,18-24,Tier 1,6/23/2024,Premium,NULL,NULL,NULL
UIDJSbd26ce7cbac,18-24,Tier 1,6/21/2024,Premium,NULL,NULL,NULL
UIDJSbd299d76c72,45+,Tier 1,9/12/2024,Free,NULL,NULL,NULL
UIDJSbd2aa52d62a,18-24,Tier 3,7/13/2024,Free,NULL,NULL,NULL
UIDJSbd2c9ffd5b4,25-34,Tier 1,8/21/2024,Premium,NULL,NULL,NULL
UIDJSbd2d0099137,25-34,Tier 3,3/31/2024,VIP,NULL,5/31/2024,Premium
UIDJSbd2d04a766f,25-34,Tier 1,2/6/2024,Free,NULL,NULL,NULL
UIDJSbd2d58e6de3,35-44,Tier 1,4/25/2024,Free,6/23/2024,NULL,NULL
UIDJSbd2de7c372e,45+,Tier 2,3/21/2024,VIP,NULL,5/21/2024,Premium
UIDJSbd2f407729c,35-44,Tier 1,1/8/2024,Premium,NULL,NULL,NULL
UIDJSbd3001a6cf5,35-44,Tier 3,5/13/2024,VIP,NULL,NULL,NULL
UIDJSbd312f5340b,18-24,Tier 1,6/12/2024,Premium,NULL,9/12/2024,VIP
UIDJSbd327f71d9b,25-34,Tier 3,11/5/2024,Free,12/4/2024,NULL,NULL
UIDJSbd328d285b2,25-34,Tier 3,4/19/2024,Premium,NULL,NULL,NULL
UIDJSbd32a348d59,25-34,Tier 1,8/22/2024,Free,NULL,NULL,NULL
UIDJSbd353dc1914,18-24,Tier 2,1/27/2024,VIP,NULL,NULL,NULL
UIDJSbd3658beb56,25-34,Tier 1,11/28/2024,Premium,NULL,NULL,NULL
UIDJSbd371d5b3a5,18-24,Tier 1,8/16/2024,Free,NULL,NULL,NULL
UIDJSbd38944220f,25-34,Tier 1,7/26/2024,Premium,NULL,NULL,NULL
UIDJSbd39eb6cdfe,25-34,Tier 3,10/10/2024,Free,NULL,NULL,NULL
UIDJSbd3bb8978ed,18-24,Tier 2,4/11/2024,Free,NULL,NULL,NULL
UIDJSbd3c43108b8,25-34,Tier 1,7/22/2024,VIP,NULL,NULL,NULL
UIDJSbd3c8a4cf0e,18-24,Tier 3,6/2/2024,VIP,NULL,7/2/2024,Premium
UIDJSbd3ec98427b,35-44,Tier 2,1/20/2024,VIP,NULL,NULL,NULL
UIDJSbd3f7c81fc5,45+,Tier 1,10/3/2024,Premium,NULL,NULL,NULL
UIDJSbd402166d92,45+,Tier 1,9/22/2024,VIP,NULL,11/22/2024,Premium
UIDJSbd415963141,18-24,Tier 2,8/15/2024,Premium,NULL,NULL,NULL
UIDJSbd4200a27fa,18-24,Tier 2,9/24/2024,Premium,NULL,NULL,NULL
UIDJSbd444b633c3,25-34,Tier 1,4/26/2024,Free,NULL,NULL,NULL
UIDJSbd47e648467,35-44,Tier 1,1/9/2024,VIP,NULL,2/9/2024,Premium
UIDJSbd481c798b3,25-34,Tier 3,10/14/2024,Free,NULL,NULL,NULL
UIDJSbd48f7d4b16,25-34,Tier 1,10/10/2024,VIP,NULL,NULL,NULL
UIDJSbd4a9608a75,45+,Tier 1,7/15/2024,Premium,NULL,NULL,NULL
UIDJSbd4bd66b5a5,45+,Tier 1,8/12/2024,Free,NULL,NULL,NULL
UIDJSbd4e13d09ea,25-34,Tier 1,9/22/2024,Premium,NULL,NULL,NULL
UIDJSbd4f03f0cd5,25-34,Tier 1,10/22/2024,VIP,12/17/2024,NULL,NULL
UIDJSbd4f71b11f2,35-44,Tier 2,9/16/2024,VIP,NULL,NULL,NULL
UIDJSbd4fb4deec8,25-34,Tier 1,10/7/2024,Free,NULL,NULL,NULL
UIDJSbd517dc8a6e,18-24,Tier 1,9/26/2024,Premium,NULL,NULL,NULL
UIDJSbd51e4b6d73,45+,Tier 2,9/26/2024,Free,NULL,NULL,NULL
UIDJSbd54c535482,25-34,Tier 1,11/20/2024,VIP,12/15/2024,NULL,NULL
UIDJSbd5606b0f6d,45+,Tier 2,11/13/2024,Free,NULL,NULL,NULL
UIDJSbd570704990,25-34,Tier 2,5/19/2024,VIP,NULL,7/19/2024,Premium
UIDJSbd5826a6dab,45+,Tier 1,9/27/2024,Premium,NULL,NULL,NULL
UIDJSbd5ccc26cc8,25-34,Tier 1,1/20/2024,VIP,NULL,12/20/2024,Free
UIDJSbd5d0dfe136,35-44,Tier 1,11/14/2024,VIP,12/12/2024,NULL,NULL
UIDJSbd5dd6ab5b0,35-44,Tier 1,3/8/2024,Premium,NULL,NULL,NULL
UIDJSbd609e7219b,25-34,Tier 3,1/17/2024,Free,NULL,NULL,NULL
UIDJSbd61c6e7513,25-34,Tier 2,10/3/2024,VIP,NULL,NULL,NULL
UIDJSbd657b863da,18-24,Tier 1,7/1/2024,VIP,NULL,NULL,NULL
UIDJSbd6788cc502,35-44,Tier 1,3/10/2024,VIP,NULL,12/10/2024,Free
UIDJSbd68f60a3d9,35-44,Tier 2,5/6/2024,VIP,NULL,NULL,NULL
UIDJSbd6b4bf7c98,35-44,Tier 2,8/5/2024,Free,NULL,NULL,NULL
UIDJSbd6cceea0cf,25-34,Tier 1,4/1/2024,Premium,NULL,NULL,NULL
UIDJSbd715dfa0a6,25-34,Tier 2,10/9/2024,Free,NULL,NULL,NULL
UIDJSbd7222f2867,35-44,Tier 1,2/23/2024,Free,NULL,7/23/2024,VIP
UIDJSbd728942f9f,35-44,Tier 1,5/22/2024,Premium,NULL,NULL,NULL
UIDJSbd741305018,25-34,Tier 2,6/19/2024,VIP,NULL,NULL,NULL
UIDJSbd742c99f6b,35-44,Tier 1,2/16/2024,Premium,3/21/2024,NULL,NULL
UIDJSbd77c2668ab,25-34,Tier 3,1/15/2024,Free,4/15/2024,NULL,NULL
UIDJSbd78b8439dd,35-44,Tier 1,11/28/2024,VIP,NULL,NULL,NULL
UIDJSbd790ed614a,35-44,Tier 1,2/29/2024,VIP,NULL,NULL,NULL
UIDJSbd7aa5adf08,35-44,Tier 1,10/2/2024,Free,NULL,NULL,NULL
UIDJSbd81c806197,45+,Tier 1,6/29/2024,VIP,NULL,NULL,NULL
UIDJSbd837688346,35-44,Tier 1,6/7/2024,Premium,NULL,NULL,NULL
UIDJSbd85a259f72,35-44,Tier 2,6/29/2024,Free,7/31/2024,NULL,NULL
UIDJSbd8b91dccf6,25-34,Tier 1,1/7/2024,Free,9/24/2024,NULL,NULL
UIDJSbd8d01634d0,25-34,Tier 2,8/22/2024,Free,NULL,NULL,NULL
UIDJSbd8d7fc6fba,25-34,Tier 3,6/15/2024,VIP,NULL,NULL,NULL
UIDJSbd90fe774bb,35-44,Tier 3,8/30/2024,VIP,NULL,NULL,NULL
UIDJSbd9156f2ed6,35-44,Tier 3,7/16/2024,Free,9/13/2024,NULL,NULL
UIDJSbd9224db45a,45+,Tier 1,9/6/2024,Premium,10/22/2024,NULL,NULL
UIDJSbd928c4ef9a,25-34,Tier 1,6/8/2024,Free,7/18/2024,NULL,NULL
UIDJSbd975a24d86,25-34,Tier 1,10/28/2024,Premium,NULL,NULL,NULL
UIDJSbd98d0795da,25-34,Tier 2,7/7/2024,Premium,NULL,NULL,NULL
UIDJSbd98fc1098a,45+,Tier 2,6/13/2024,Premium,NULL,NULL,NULL
UIDJSbd9b3b83f36,35-44,Tier 1,1/12/2024,VIP,10/25/2024,NULL,NULL
UIDJSbd9b5168db8,35-44,Tier 1,1/2/2024,Free,NULL,7/2/2024,Premium
UIDJSbd9b60eb7c7,35-44,Tier 2,7/13/2024,VIP,NULL,NULL,NULL
UIDJSbd9ddb66212,18-24,Tier 1,5/31/2024,Premium,NULL,NULL,NULL
UIDJSbd9e0df71c9,45+,Tier 1,11/20/2024,VIP,NULL,NULL,NULL
UIDJSbd9fdd999c1,18-24,Tier 3,4/30/2024,VIP,NULL,NULL,NULL
UIDJSbda1f827531,35-44,Tier 2,9/23/2024,Premium,NULL,NULL,NULL
UIDJSbda5187f4de,18-24,Tier 1,5/13/2024,VIP,NULL,11/13/2024,Free
UIDJSbda63993f17,18-24,Tier 1,2/16/2024,Premium,NULL,4/16/2024,VIP
UIDJSbda765cffa0,25-34,Tier 2,1/8/2024,VIP,NULL,3/8/2024,Premium
UIDJSbda8767ba4b,25-34,Tier 2,7/25/2024,Premium,NULL,NULL,NULL
UIDJSbda89250e89,45+,Tier 3,3/14/2024,VIP,NULL,NULL,NULL
UIDJSbdaa1e8583a,25-34,Tier 2,8/1/2024,Free,NULL,NULL,NULL
UIDJSbdab0d1d622,25-34,Tier 1,9/30/2024,VIP,NULL,12/30/2024,Free
UIDJSbdabc91db8a,35-44,Tier 1,1/27/2024,VIP,NULL,NULL,NULL
UIDJSbdadb93fe03,18-24,Tier 2,11/12/2024,Free,NULL,NULL,NULL
UIDJSbdae6cea5e6,35-44,Tier 1,6/6/2024,VIP,NULL,8/6/2024,Premium
UIDJSbdaf15ecc84,25-34,Tier 1,4/6/2024,Premium,NULL,NULL,NULL
UIDJSbdaf38c7f5e,35-44,Tier 1,5/30/2024,VIP,NULL,NULL,NULL
UIDJSbdb19970fc9,25-34,Tier 1,6/18/2024,VIP,NULL,11/18/2024,Free
UIDJSbdb3881fc01,25-34,Tier 3,7/11/2024,Premium,NULL,NULL,NULL
UIDJSbdb4281e222,35-44,Tier 2,7/13/2024,VIP,NULL,9/13/2024,Premium
UIDJSbdb487ac159,35-44,Tier 2,2/18/2024,Free,NULL,NULL,NULL
UIDJSbdb51753f95,25-34,Tier 1,1/6/2024,VIP,NULL,NULL,NULL
UIDJSbdbb479c9c0,25-34,Tier 2,4/11/2024,Free,NULL,NULL,NULL
UIDJSbdbc933d4ea,25-34,Tier 2,2/3/2024,VIP,NULL,NULL,NULL
UIDJSbdbe51fe16c,18-24,Tier 1,3/17/2024,Premium,NULL,NULL,NULL
UIDJSbdbff7341ca,45+,Tier 1,10/31/2024,VIP,NULL,NULL,NULL
UIDJSbdc00484a1f,25-34,Tier 2,5/22/2024,Free,NULL,NULL,NULL
UIDJSbdc40fb51ec,25-34,Tier 1,5/10/2024,Premium,NULL,NULL,NULL
UIDJSbdc5164acc9,45+,Tier 1,5/7/2024,Premium,NULL,NULL,NULL
UIDJSbdc5728bcee,25-34,Tier 2,1/13/2024,VIP,NULL,3/13/2024,Premium
UIDJSbdc6155f33d,18-24,Tier 2,10/26/2024,VIP,NULL,NULL,NULL
UIDJSbdc641927db,18-24,Tier 1,4/14/2024,VIP,NULL,11/14/2024,Free
UIDJSbdc70b7154e,35-44,Tier 1,6/30/2024,Premium,NULL,NULL,NULL
UIDJSbdc7fae5453,25-34,Tier 2,5/26/2024,Premium,NULL,10/26/2024,VIP
UIDJSbdc8708a41b,25-34,Tier 2,4/2/2024,Premium,NULL,NULL,NULL
UIDJSbdcaa860f1a,25-34,Tier 3,10/29/2024,VIP,NULL,NULL,NULL
UIDJSbdcbe890218,35-44,Tier 2,1/29/2024,Free,NULL,NULL,NULL
UIDJSbdcc76073d1,25-34,Tier 1,7/13/2024,Premium,NULL,NULL,NULL
UIDJSbdcd32cc146,25-34,Tier 3,11/4/2024,Premium,NULL,NULL,NULL
UIDJSbdcd506d0c6,35-44,Tier 2,2/7/2024,Premium,NULL,NULL,NULL
UIDJSbdcf39e292c,35-44,Tier 2,6/23/2024,VIP,NULL,NULL,NULL
UIDJSbdd00f880c2,35-44,Tier 1,1/3/2024,VIP,NULL,3/3/2024,Premium
UIDJSbdd02899c84,35-44,Tier 1,2/8/2024,Premium,NULL,NULL,NULL
UIDJSbdd1113141f,45+,Tier 1,6/10/2024,VIP,NULL,7/10/2024,Premium
UIDJSbdd1d3d4772,35-44,Tier 2,6/5/2024,VIP,NULL,NULL,NULL
UIDJSbdd4efc3b1b,35-44,Tier 2,3/30/2024,VIP,NULL,NULL,NULL
UIDJSbdd7f1b6c7c,35-44,Tier 2,2/27/2024,Free,NULL,NULL,NULL
UIDJSbdd9acfc972,35-44,Tier 1,6/9/2024,VIP,NULL,7/9/2024,Premium
UIDJSbdd9da0ccaa,18-24,Tier 2,8/10/2024,VIP,NULL,NULL,NULL
UIDJSbddf6b645f5,45+,Tier 3,2/3/2024,Free,NULL,NULL,NULL
UIDJSbde1a2c7a42,45+,Tier 1,11/13/2024,Free,NULL,NULL,NULL
UIDJSbde3b1dba4a,35-44,Tier 2,6/3/2024,Free,7/10/2024,NULL,NULL
UIDJSbde54f7e19c,18-24,Tier 1,3/18/2024,Premium,NULL,NULL,NULL
